PROGRES PEMUTAKHIRAN KELUARGA - KELUARGA,,,,,,,,,,,,,,,, 
"Seluruh data sampai Sub Satuan Lingkungan Setempat (Sub-SLS) | Sumber: FASIH Pendataan SE 2026 | Diperbarui: 20 Jul 2026, 18.16 | Dicetak: 20 Jul 2026, 20.23",,,,,,,,,,,,,,,, 
,,,,,,,,,,,,,,,, 
Kode,Sub Satuan Lingkungan Setempat (Sub-SLS),Prelist Awal,Ditemukan,Persentase Ditemukan,Keluarga Baru,Meninggal,Persentase Meninggal,Tidak Eligible,Persentase Tidak Eligible,Tidak Dapat Ditemui Sampai Akhir Pendataan,Persentase Tidak Dapat Ditemui Sampai Akhir Pendataan,Tidak Ditemukan,Persentase Tidak Ditemukan,Keluarga Khusus,Total Hasil Pendataan ((4) + (5)),Persentase Total Hasil Pendataan ((4) + (5)) 
61040900030012,RT 012 RW 06 DUSUN SUI DAYAK,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090003001200,RT 012 RW 06 DUSUN SUI DAYAK,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900030013,RT 013 RW 06 DUSUN SUI DAYAK,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090003001300,RT 013 RW 06 DUSUN SUI DAYAK,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900030014,RT 014 RW 07 DUSUN PENIRAMAN DALAM,169,133,"78,7",14,5,"2,96",0,0,0,0,30,"17,75",0,147,"86,98"
6104090003001400,RT 014 RW 07 DUSUN PENIRAMAN DALAM,169,133,"78,7",14,5,"2,96",0,0,0,0,30,"17,75",0,147,"86,98"
61040900030015,RT 015 RW 07 DUSUN PENIRAMAN DALAM,106,79,"74,53",6,0,0,0,0,0,0,21,"19,81",0,85,"80,19"
6104090003001500,RT 015 RW 07 DUSUN PENIRAMAN DALAM,106,79,"74,53",6,0,0,0,0,0,0,21,"19,81",0,85,"80,19"
61040900030016,RT 016 RW 08 DUSUN PENIRAMAN DALAM,124,25,"20,16",1,0,0,0,0,0,0,0,0,0,26,"20,97"
6104090003001600,RT 016 RW 08 DUSUN PENIRAMAN DALAM,124,25,"20,16",1,0,0,0,0,0,0,0,0,0,26,"20,97"
61040900030017,RT 017 RW 08 DUSUN PENIRAMAN DALAM,45,1,"2,22",0,0,0,0,0,0,0,0,0,0,1,"2,22"
6104090003001700,RT 017 RW 08 DUSUN PENIRAMAN DALAM,45,1,"2,22",0,0,0,0,0,0,0,0,0,0,1,"2,22"
61040900030018,RT 018 RW 09 DUSUN DANAU,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090003001800,RT 018 RW 09 DUSUN DANAU,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900030019,RT 019 RW 09 DUSUN DANAU,127,91,"71,65",7,1,"0,79",0,0,0,0,7,"5,51",0,98,"77,17"
6104090003001900,RT 019 RW 09 DUSUN DANAU,127,91,"71,65",7,1,"0,79",0,0,0,0,7,"5,51",0,98,"77,17"
61040900030020,RT 020 RW 010 DUSUN DANAU,101,62,"61,39",5,0,0,0,0,0,0,3,"2,97",0,67,"66,34"
6104090003002000,RT 020 RW 010 DUSUN DANAU,101,62,"61,39",5,0,0,0,0,0,0,3,"2,97",0,67,"66,34"
61040900030021,RT 021 RW 010 DUSUN DANAU,143,3,"2,1",2,0,0,0,0,0,0,1,"0,7",0,5,"3,5"
6104090003002100,RT 021 RW 010 DUSUN DANAU,143,3,"2,1",2,0,0,0,0,0,0,1,"0,7",0,5,"3,5"
61040900030022,RT 022 RW 010 DUSUN DANAU,97,0,0,0,0,0,0,0,0,0,1,"1,03",0,0,0
6104090003002200,RT 022 RW 010 DUSUN DANAU,97,0,0,0,0,0,0,0,0,0,1,"1,03",0,0,0
61040900032001,PADANG RUMPUT 013P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090003200100,PADANG RUMPUT 013P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900032002,HUTAN DI 002P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090003200200,HUTAN DI 002P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090004,NUSAPATI,"2,15",992,"46,14",153,38,"1,77",4,"0,19",0,0,247,"11,49",0,"1,145","53,26"
61040900040001,RT 001 RW 01 DUSUN 01,98,70,"71,43",16,5,"5,1",0,0,0,0,21,"21,43",0,86,"87,76"
6104090004000100,RT 001 RW 01 DUSUN 01,98,70,"71,43",16,5,"5,1",0,0,0,0,21,"21,43",0,86,"87,76"
61040900040002,RT 002 RW 01 DUSUN 01,75,47,"62,67",9,3,4,0,0,0,0,18,24,0,56,"74,67"
6104090004000200,RT 002 RW 01 DUSUN 01,75,47,"62,67",9,3,4,0,0,0,0,18,24,0,56,"74,67"
61040900040003,RT 003 RW 01 DUSUN 01,88,73,"82,95",16,0,0,0,0,0,0,9,"10,23",0,89,"101,14"
6104090004000300,RT 003 RW 01 DUSUN 01,88,73,"82,95",16,0,0,0,0,0,0,9,"10,23",0,89,"101,14"
61040900040004,RT 001 RW 02 DUSUN 01,82,62,"75,61",13,2,"2,44",1,"1,22",0,0,17,"20,73",0,75,"91,46"
6104090004000400,RT 001 RW 02 DUSUN 01,82,62,"75,61",13,2,"2,44",1,"1,22",0,0,17,"20,73",0,75,"91,46"
61040900040005,RT 002 RW 02 DUSUN 01,66,49,"74,24",5,2,"3,03",0,0,0,0,6,"9,09",0,54,"81,82"
6104090004000500,RT 002 RW 02 DUSUN 01,66,49,"74,24",5,2,"3,03",0,0,0,0,6,"9,09",0,54,"81,82"
61040900040006,RT 003 RW 02 DUSUN 01,53,20,"37,74",4,5,"9,43",0,0,0,0,19,"35,85",0,24,"45,28"
6104090004000600,RT 003 RW 02 DUSUN 01,53,20,"37,74",4,5,"9,43",0,0,0,0,19,"35,85",0,24,"45,28"
61040900040007,RT 001 RW 03 DUSUN 02,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090004000700,RT 001 RW 03 DUSUN 02,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900040008,RT 002 RW 03 DUSUN 02,94,0,0,0,0,0,0,0,0,0,6,"6,38",0,0,0
6104090004000800,RT 002 RW 03 DUSUN 02,94,0,0,0,0,0,0,0,0,0,6,"6,38",0,0,0
61040900040009,RT 001 RW 04 DUSUN 02,119,60,"50,42",11,3,"2,52",1,"0,84",0,0,19,"15,97",0,71,"59,66"
6104090004000900,RT 001 RW 04 DUSUN 02,119,60,"50,42",11,3,"2,52",1,"0,84",0,0,19,"15,97",0,71,"59,66"
61040900040010,RT 002 RW 04 DUSUN 02,136,111,"81,62",11,4,"2,94",0,0,0,0,21,"15,44",0,122,"89,71"
6104090004001000,RT 002 RW 04 DUSUN 02,136,111,"81,62",11,4,"2,94",0,0,0,0,21,"15,44",0,122,"89,71"
61040900040011,RT 001 RW 05 DUSUN 03,79,0,0,0,2,"2,53",0,0,0,0,8,"10,13",0,0,0
6104090004001100,RT 001 RW 05 DUSUN 03,79,0,0,0,2,"2,53",0,0,0,0,8,"10,13",0,0,0
61040900040012,RT 001 RW 06 DUSUN 03,154,83,"53,9",14,6,"3,9",0,0,0,0,35,"22,73",0,97,"62,99"
6104090004001200,RT 001 RW 06 DUSUN 03,154,83,"53,9",14,6,"3,9",0,0,0,0,35,"22,73",0,97,"62,99"
61040900040013,RT 002 RW 06 DUSUN 03,115,94,"81,74",9,4,"3,48",0,0,0,0,17,"14,78",0,103,"89,57"
6104090004001300,RT 002 RW 06 DUSUN 03,115,94,"81,74",9,4,"3,48",0,0,0,0,17,"14,78",0,103,"89,57"
61040900040014,RT 001 RW 07 DUSUN 04,159,18,"11,32",2,0,0,0,0,0,0,0,0,0,20,"12,58"
6104090004001400,RT 001 RW 07 DUSUN 04,159,18,"11,32",2,0,0,0,0,0,0,0,0,0,20,"12,58"
61040900040015,RT 002 RW 07 DUSUN 04,86,52,"60,47",12,0,0,0,0,0,0,19,"22,09",0,64,"74,42"
6104090004001500,RT 002 RW 07 DUSUN 04,86,52,"60,47",12,0,0,0,0,0,0,19,"22,09",0,64,"74,42"
61040900040016,RT 003 RW 07 DUSUN 04,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090004001600,RT 003 RW 07 DUSUN 04,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900040017,RT 001 RW 08 DUSUN 04,32,24,75,5,0,0,0,0,0,0,5,"15,63",0,29,"90,63"
6104090004001700,RT 001 RW 08 DUSUN 04,32,24,75,5,0,0,0,0,0,0,5,"15,63",0,29,"90,63"
61040900040018,RT 002 RW 08 DUSUN 04,109,92,"84,4",11,1,"0,92",1,"0,92",0,0,15,"13,76",0,103,"94,5"
6104090004001800,RT 002 RW 08 DUSUN 04,109,92,"84,4",11,1,"0,92",1,"0,92",0,0,15,"13,76",0,103,"94,5"
61040900040019,RT 003 RW 08 DUSUN 04,62,3,"4,84",0,0,0,0,0,0,0,1,"1,61",0,3,"4,84"
6104090004001900,RT 003 RW 08 DUSUN 04,62,3,"4,84",0,0,0,0,0,0,0,1,"1,61",0,3,"4,84"
61040900040020,RT 001 RW 09 DUSUN 05,93,47,"50,54",5,0,0,0,0,0,0,1,"1,08",0,52,"55,91"
6104090004002000,RT 001 RW 09 DUSUN 05,93,47,"50,54",5,0,0,0,0,0,0,1,"1,08",0,52,"55,91"
61040900040021,RT 002 RW 09 DUSUN 05,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090004002100,RT 002 RW 09 DUSUN 05,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900040022,RT 001 RW 10 DUSUN 05,108,2,"1,85",1,0,0,0,0,0,0,1,"0,93",0,3,"2,78"
6104090004002200,RT 001 RW 10 DUSUN 05,108,2,"1,85",1,0,0,0,0,0,0,1,"0,93",0,3,"2,78"
61040900040023,RT 002 RW 10 DUSUN 05,90,60,"66,67",7,1,"1,11",1,"1,11",0,0,7,"7,78",0,67,"74,44"
6104090004002300,RT 002 RW 10 DUSUN 05,90,60,"66,67",7,1,"1,11",1,"1,11",0,0,7,"7,78",0,67,"74,44"
61040900040024,RT 004 RW 02 DUSUN 01,27,25,"92,59",2,0,0,0,0,0,0,2,"7,41",0,27,100
6104090004002400,RT 004 RW 02 DUSUN 01,27,25,"92,59",2,0,0,0,0,0,0,2,"7,41",0,27,100
61040900041001,KEBUN SAWIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090004100100,KEBUN SAWIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900041003,KEBUN KELAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090004100300,KEBUN KELAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900042002,HUTAN DI BS 002P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090004200200,HUTAN DI BS 002P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900042004,HUTAN DI BS 010P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090004200400,HUTAN DI BS 010P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090005,GALANG,"1,568",840,"53,57",81,21,"1,34",1,"0,06",0,0,350,"22,32",0,921,"58,74"
61040900050001,RT 001 RW 01 DUSUN UTARA,98,68,"69,39",16,2,"2,04",0,0,0,0,26,"26,53",0,84,"85,71"
6104090005000100,RT 001 RW 01 DUSUN UTARA,98,68,"69,39",16,2,"2,04",0,0,0,0,26,"26,53",0,84,"85,71"
61040900050002,RT 002 RW 01 DUSUN UTARA,76,48,"63,16",5,0,0,0,0,0,0,21,"27,63",0,53,"69,74"
6104090005000200,RT 002 RW 01 DUSUN UTARA,76,48,"63,16",5,0,0,0,0,0,0,21,"27,63",0,53,"69,74"
61040900050003,RT 003 RW 01 DUSUN UTARA,92,33,"35,87",2,2,"2,17",0,0,0,0,4,"4,35",0,35,"38,04"
6104090005000300,RT 003 RW 01 DUSUN UTARA,92,33,"35,87",2,2,"2,17",0,0,0,0,4,"4,35",0,35,"38,04"
61040900050004,RT 004 RW 02 DUSUN HILIR,124,71,"57,26",7,1,"0,81",0,0,0,0,48,"38,71",0,78,"62,9"
6104090005000400,RT 004 RW 02 DUSUN HILIR,124,71,"57,26",7,1,"0,81",0,0,0,0,48,"38,71",0,78,"62,9"
61040900050005,RT 005 RW 02 DUSUN HILIR,107,67,"62,62",9,2,"1,87",0,0,0,0,34,"31,78",0,76,"71,03"
6104090005000500,RT 005 RW 02 DUSUN HILIR,107,67,"62,62",9,2,"1,87",0,0,0,0,34,"31,78",0,76,"71,03"
61040900050006,RT 006 RW 03 DUSUN TENGAH,108,83,"76,85",6,2,"1,85",0,0,0,0,22,"20,37",0,89,"82,41"
6104090005000600,RT 006 RW 03 DUSUN TENGAH,108,83,"76,85",6,2,"1,85",0,0,0,0,22,"20,37",0,89,"82,41"
61040900050007,RT 007 RW 03 DUSUN TENGAH,101,56,"55,45",6,0,0,0,0,0,0,10,"9,9",0,62,"61,39"
6104090005000700,RT 007 RW 03 DUSUN TENGAH,101,56,"55,45",6,0,0,0,0,0,0,10,"9,9",0,62,"61,39"
61040900050008,RT 008 RW 03 DUSUN TENGAH,122,65,"53,28",3,0,0,0,0,0,0,57,"46,72",0,68,"55,74"
6104090005000800,RT 008 RW 03 DUSUN TENGAH,122,65,"53,28",3,0,0,0,0,0,0,57,"46,72",0,68,"55,74"
61040900050009,RT 009 RW 04 DUSUN SELATAN,82,52,"63,41",6,2,"2,44",0,0,0,0,28,"34,15",0,58,"70,73"
6104090005000900,RT 009 RW 04 DUSUN SELATAN,82,52,"63,41",6,2,"2,44",0,0,0,0,28,"34,15",0,58,"70,73"
61040900050010,RT 010 RW 04 DUSUN SELATAN,160,12,"7,5",0,6,"3,75",0,0,0,0,41,"25,62",0,12,"7,5"
6104090005001000,RT 010 RW 04 DUSUN SELATAN,160,12,"7,5",0,6,"3,75",0,0,0,0,41,"25,62",0,12,"7,5"
61040900050011,RT 011 RW 04 DUSUN SELATAN,78,68,"87,18",11,1,"1,28",0,0,0,0,9,"11,54",0,79,"101,28"
6104090005001100,RT 011 RW 04 DUSUN SELATAN,78,68,"87,18",11,1,"1,28",0,0,0,0,9,"11,54",0,79,"101,28"
61040900050012,RT 012 RW 04 DUSUN SELATAN,104,90,"86,54",9,1,"0,96",0,0,0,0,13,"12,5",0,99,"95,19"
6104090005001200,RT 012 RW 04 DUSUN SELATAN,104,90,"86,54",9,1,"0,96",0,0,0,0,13,"12,5",0,99,"95,19"
61040900050013,RT 013 RW 03 DUSUN TENGAH,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090005001300,RT 013 RW 03 DUSUN TENGAH,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900050014,RT 014 RW 03 DUSUN TENGAH,52,14,"26,92",0,0,0,0,0,0,0,4,"7,69",0,14,"26,92"
6104090005001400,RT 014 RW 03 DUSUN TENGAH,52,14,"26,92",0,0,0,0,0,0,0,4,"7,69",0,14,"26,92"
61040900050015,RT 015 RW 02 DUSUN HILIR,118,87,"73,73",1,2,"1,69",1,"0,85",0,0,23,"19,49",0,88,"74,58"
6104090005001500,RT 015 RW 02 DUSUN HILIR,118,87,"73,73",1,2,"1,69",1,"0,85",0,0,23,"19,49",0,88,"74,58"
61040900050016,RT 016 RW 01 DUSUN UTARA,96,26,"27,08",0,0,0,0,0,0,0,10,"10,42",0,26,"27,08"
6104090005001600,RT 016 RW 01 DUSUN UTARA,96,26,"27,08",0,0,0,0,0,0,0,10,"10,42",0,26,"27,08"
61040900051001,KEBUN SAWIT DI BS 010P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090005100100,KEBUN SAWIT DI BS 010P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090008,SUNGAI RASAU,679,175,"25,77",8,2,"0,29",2,"0,29",0,0,108,"15,91",1,183,"26,95"
61040900080001,RT 001 RW 01 DUSUN TIMUR,118,0,0,0,0,0,0,0,0,0,41,"34,75",0,0,0
6104090008000100,RT 001 RW 01 DUSUN TIMUR,118,0,0,0,0,0,0,0,0,0,41,"34,75",0,0,0
61040900080002,RT 002 RW 01 DUSUN TIMUR,69,53,"76,81",1,0,0,0,0,0,0,15,"21,74",0,54,"78,26"
6104090008000200,RT 002 RW 01 DUSUN TIMUR,69,53,"76,81",1,0,0,0,0,0,0,15,"21,74",0,54,"78,26"
61040900080003,RT 003 RW 02 DUSUN TIMUR,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090008000300,RT 003 RW 02 DUSUN TIMUR,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900080004,RT 004 RW 02 DUSUN TIMUR,48,0,0,0,0,0,0,0,0,0,2,"4,17",0,0,0
6104090008000400,RT 004 RW 02 DUSUN TIMUR,48,0,0,0,0,0,0,0,0,0,2,"4,17",0,0,0
61040900080005,RT 005 RW 02 DUSUN BARAT,49,34,"69,39",3,1,"2,04",0,0,0,0,14,"28,57",0,37,"75,51"
6104090008000500,RT 005 RW 02 DUSUN BARAT,49,34,"69,39",3,1,"2,04",0,0,0,0,14,"28,57",0,37,"75,51"
61040900080006,RT 006 RW 03 DUSUN BARAT,25,18,72,1,1,4,2,8,0,0,4,16,1,19,76
6104090008000600,RT 006 RW 03 DUSUN BARAT,25,18,72,1,1,4,2,8,0,0,4,16,1,19,76
61040900080007,RT 007 RW 03 DUSUN BARAT,136,0,0,0,0,0,0,0,0,0,30,"22,06",0,0,0
6104090008000700,RT 007 RW 03 DUSUN BARAT,136,0,0,0,0,0,0,0,0,0,30,"22,06",0,0,0
61040900080008,RT 008 RW 04 DUSUN BARAT,94,70,"74,47",3,0,0,0,0,0,0,2,"2,13",0,73,"77,66"
6104090008000800,RT 008 RW 04 DUSUN BARAT,94,70,"74,47",3,0,0,0,0,0,0,2,"2,13",0,73,"77,66"
61040900080009,RT 009 RW 04 DUSUN BARAT,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090008000900,RT 009 RW 04 DUSUN BARAT,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900081001,KEBUN SAWIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090008100100,KEBUN SAWIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090009,SUNGAI PINYUH,"6,005","1,577","26,26",279,42,"0,7",5,"0,08",0,0,867,"14,44",0,"1,856","30,91"
61040900090001,RT 001 RW 001,211,97,"45,97",26,5,"2,37",0,0,0,0,67,"31,75",0,123,"58,29"
6104090009000100,RT 001 RW 001,211,97,"45,97",26,5,"2,37",0,0,0,0,67,"31,75",0,123,"58,29"
61040900090002,RT 002 RW 001,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090009000200,RT 002 RW 001,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900090003,RT 003 RW 001,127,1,"0,79",0,0,0,0,0,0,0,0,0,0,1,"0,79"
6104090009000300,RT 003 RW 001,127,1,"0,79",0,0,0,0,0,0,0,0,0,0,1,"0,79"
61040900090004,RT 004 RW 001,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090009000400,RT 004 RW 001,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900090005,RT 005 RW 001,69,28,"40,58",9,0,0,0,0,0,0,3,"4,35",0,37,"53,62"
6104090009000500,RT 005 RW 001,69,28,"40,58",9,0,0,0,0,0,0,3,"4,35",0,37,"53,62"
61040900090006,RT 006 RW 001,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090009000600,RT 006 RW 001,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900090007,RT 001 RW 002,89,10,"11,24",0,0,0,0,0,0,0,0,0,0,10,"11,24"
6104090009000700,RT 001 RW 002,89,10,"11,24",0,0,0,0,0,0,0,0,0,0,10,"11,24"
61040900090008,RT 002 RW 002,86,9,"10,47",6,1,"1,16",0,0,0,0,58,"67,44",0,15,"17,44"
6104090009000800,RT 002 RW 002,86,9,"10,47",6,1,"1,16",0,0,0,0,58,"67,44",0,15,"17,44"
61040900090009,RT 003 RW 002,92,42,"45,65",16,1,"1,09",0,0,0,0,31,"33,7",0,58,"63,04"
6104090009000900,RT 003 RW 002,92,42,"45,65",16,1,"1,09",0,0,0,0,31,"33,7",0,58,"63,04"
61040900090010,RT 004 RW 002,68,29,"42,65",4,0,0,0,0,0,0,33,"48,53",0,33,"48,53"
6104090009001000,RT 004 RW 002,68,29,"42,65",4,0,0,0,0,0,0,33,"48,53",0,33,"48,53"
61040900090011,RT 005 RW 002,49,32,"65,31",0,3,"6,12",0,0,0,0,14,"28,57",0,32,"65,31"
6104090009001100,RT 005 RW 002,49,32,"65,31",0,3,"6,12",0,0,0,0,14,"28,57",0,32,"65,31"
61040900090012,RT 006 RW 002,152,61,"40,13",0,0,0,0,0,0,0,2,"1,32",0,61,"40,13"
6104090009001200,RT 006 RW 002,152,61,"40,13",0,0,0,0,0,0,0,2,"1,32",0,61,"40,13"
61040900090013,RT 007 RW 002,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090009001300,RT 007 RW 002,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900090014,RT 008 RW 002,73,49,"67,12",3,0,0,1,"1,37",0,0,19,"26,03",0,52,"71,23"
6104090009001400,RT 008 RW 002,73,49,"67,12",3,0,0,1,"1,37",0,0,19,"26,03",0,52,"71,23"
61040900090015,RT 009 RW 002,91,44,"48,35",4,4,"4,4",0,0,0,0,42,"46,15",0,48,"52,75"
6104090009001500,RT 009 RW 002,91,44,"48,35",4,4,"4,4",0,0,0,0,42,"46,15",0,48,"52,75"
61040900090016,RT 010 RW 002,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090009001600,RT 010 RW 002,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900090017,RT 011 RW 002,114,80,"70,18",18,2,"1,75",0,0,0,0,32,"28,07",0,98,"85,96"
6104090009001700,RT 011 RW 002,114,80,"70,18",18,2,"1,75",0,0,0,0,32,"28,07",0,98,"85,96"
61040900090018,RT 001 RW 003,48,24,50,2,1,"2,08",0,0,0,0,3,"6,25",0,26,"54,17"
6104090009001800,RT 001 RW 003,48,24,50,2,1,"2,08",0,0,0,0,3,"6,25",0,26,"54,17"
61040900090019,RT 002 RW 003,165,51,"30,91",5,0,0,0,0,0,0,4,"2,42",0,56,"33,94"
6104090009001900,RT 002 RW 003,165,51,"30,91",5,0,0,0,0,0,0,4,"2,42",0,56,"33,94"
61040900090020,RT 003 RW 003,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090009002000,RT 003 RW 003,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900090021,RT 004 RW 003,119,71,"59,66",11,5,"4,2",0,0,0,0,30,"25,21",0,82,"68,91"
6104090009002100,RT 004 RW 003,119,71,"59,66",11,5,"4,2",0,0,0,0,30,"25,21",0,82,"68,91"
61040900090022,RT 005 RW 003,74,10,"13,51",1,0,0,0,0,0,0,19,"25,68",0,11,"14,86"
6104090009002200,RT 005 RW 003,74,10,"13,51",1,0,0,0,0,0,0,19,"25,68",0,11,"14,86"
61040900090023,RT 006 RW 003,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090009002300,RT 006 RW 003,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900090024,RT 007 RW 003,60,34,"56,67",5,0,0,0,0,0,0,15,25,0,39,65
6104090009002400,RT 007 RW 003,60,34,"56,67",5,0,0,0,0,0,0,15,25,0,39,65
61040900090025,RT 008 RW 003,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090009002500,RT 008 RW 003,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900090026,RT 001 RW 004,48,16,"33,33",1,1,"2,08",0,0,0,0,16,"33,33",0,17,"35,42"
6104090009002600,RT 001 RW 004,48,16,"33,33",1,1,"2,08",0,0,0,0,16,"33,33",0,17,"35,42"
61040900090027,RT 002 RW 04,34,20,"58,82",0,0,0,0,0,0,0,14,"41,18",0,20,"58,82"
6104090009002700,RT 002 RW 04,34,20,"58,82",0,0,0,0,0,0,0,14,"41,18",0,20,"58,82"
61040900090028,RT 003 RW 004,144,33,"22,92",3,0,0,0,0,0,0,10,"6,94",0,36,25
6104090009002800,RT 003 RW 004,144,33,"22,92",3,0,0,0,0,0,0,10,"6,94",0,36,25
61040900090029,RT 004 RW 004,80,12,15,0,0,0,0,0,0,0,68,85,0,12,15
6104090009002900,RT 004 RW 004,80,12,15,0,0,0,0,0,0,0,68,85,0,12,15
61040900090030,RT 005 RW 004,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090009003000,RT 005 RW 004,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900090031,RT 006 RW 004,85,45,"52,94",7,4,"4,71",0,0,0,0,33,"38,82",0,52,"61,18"
6104090009003100,RT 006 RW 004,85,45,"52,94",7,4,"4,71",0,0,0,0,33,"38,82",0,52,"61,18"
61040900090032,RT 007 RW 004,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090009003200,RT 007 RW 004,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900090033,RT 008 RW 004,54,29,"53,7",6,5,"9,26",0,0,0,0,17,"31,48",0,35,"64,81"
6104090009003300,RT 008 RW 004,54,29,"53,7",6,5,"9,26",0,0,0,0,17,"31,48",0,35,"64,81"
61040900090034,RT 001 RW 005,120,12,10,2,0,0,0,0,0,0,0,0,0,14,"11,67"
6104090009003400,RT 001 RW 005,120,12,10,2,0,0,0,0,0,0,0,0,0,14,"11,67"
61040900090035,RT 002 RW 005,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090009003500,RT 002 RW 005,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900090036,RT 003 RW 005,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104090009003600,RT 003 RW 005,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61040900090037,RT 004 RW 005,178,6,"3,37",2,0,0,0,0,0,0,2,"1,12",0,8,"4,49"
6104090009003700,RT 004 RW 005,178,6,"3,37",2,0,0,0,0,0,0,2,"1,12",0,8,"4,49"
61040900090038,RT 005 RW 005,151,73,"48,34",16,0,0,0,0,0,0,50,"33,11",0,89,"58,94"
6104090009003800,RT 005 RW 005,151,73,"48,34",16,0,0,0,0,0,0,50,"33,11",0,89,"58,94"
61040900090039,RT 006 RW 005,69,57,"82,61",11,1,"1,45",0,0,0,0,11,"15,94",0,68,"98,55"
6104090009003900,RT 006 RW 005,69,57,"82,61",11,1,"1,45",0,0,0,0,11,"15,94",0,68,"98,55"
61040900090040,RT 007 RW 005,98,0,0,0,0,0,0,0,0,0,41,"41,84",0,0,0
6104090009004000,RT 007 RW 005,98,0,0,0,0,0,0,0,0,0,41,"41,84",0,0,0
61040900090041,RT 008 RW 005,152,13,"8,55",0,0,0,0,0,0,0,2,"1,32",0,13,"8,55"
6104090009004100,RT 008 RW 005,152,13,"8,55",0,0,0,0,0,0,0,2,"1,32",0,13,"8,55"
61040900090042,RT 009 RW 005,180,122,"67,78",7,0,0,0,0,0,0,58,"32,22",0,129,"71,67"
6104090009004200,RT 009 RW 005,180,122,"67,78",7,0,0,0,0,0,0,58,"32,22",0,129,"71,67"
61040900090043,RT 001 RW 006,58,17,"29,31",0,0,0,0,0,0,0,20,"34,48",0,17,"29,31"
6104090009004300,RT 001 RW 006,58,17,"29,31",0,0,0,0,0,0,0,20,"34,48",0,17,"29,31"
61040900090044,RT 002 RW 006,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
